2025-04-21 10:49:54-411 [main] INFO  c.y.u.s.a.UsersServiceApiApplication - Starting UsersServiceApiApplication using Java 17.0.12 with PID 12544 (C:\Users\mgarcsar\Documents\Bootcamp\etregables\Yanki\users-service-api\target\classes started by mgarcsar in C:\Users\mgarcsar\Documents\Bootcamp\etregables\Yanki) 
2025-04-21 14:22:51-742 [main] INFO  o.s.c.c.c.ConfigServerConfigDataLoader - Located environment: name=users-service-api, profiles=[local], label=null, version=5948961345ff92c7a8feec89a952e9773d3de713, state= 
2025-04-21 14:22:52-874 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Reactive MongoDB repositories in DEFAULT mode. 
2025-04-21 14:22:53-155 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 274 ms. Found 1 Reactive MongoDB repository interface. 
2025-04-21 14:22:53-332 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=923e4949-6fc3-3118-a467-567e24865572 
2025-04-21 14:22:54-067 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|reactive-streams|spring-boot", "version": "5.2.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.12+8-LTS-286"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, transportSettings=NettyTransportSettings{eventLoopGroup=io.netty.channel.nio.NioEventLoopGroup@5a8b42a3, socketChannelClass=null, allocator=null, sslContext=null}, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@11582db6], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@44106e25, com.mongodb.Jep395RecordCodecProvider@57a5b03, com.mongodb.KotlinCodecProvider@5649f55]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@558127d2], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null} 
2025-04-21 14:22:54-215 [cluster-ClusterId{value='68069b0d995a8f0d7b724b8e', description='null'}-localhost:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=60137300, minRoundTripTimeNanos=0} 
2025-04-21 14:22:54-982 [main] INFO  o.s.v.b.OptionalValidatorFactoryBean - Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFoundException: Unable to create a Configuration, because no Jakarta Bean Validation provider could be found. Add a provider like Hibernate Validator (RI) to your classpath. 
2025-04-21 14:22:55-973 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoints beneath base path '/actuator' 
2025-04-21 14:22:56-516 [main] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate. 
2025-04-21 14:22:56-583 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath. 
2025-04-21 14:22:56-662 [main] INFO  o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING 
2025-04-21 14:22:56-697 [main] INFO  c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1 
2025-04-21 14:22:56-705 [main] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration 
2025-04-21 14:22:56-719 [main] INFO  c.netflix.discovery.DiscoveryClient - Disable delta property : false 
2025-04-21 14:22:56-720 [main] INFO  c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null 
2025-04-21 14:22:56-720 [main] INFO  c.netflix.discovery.DiscoveryClient - Force full registry fetch : false 
2025-04-21 14:22:56-720 [main] INFO  c.netflix.discovery.DiscoveryClient - Application is null : false 
2025-04-21 14:22:56-720 [main] INFO  c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true 
2025-04-21 14:22:56-721 [main] INFO  c.netflix.discovery.DiscoveryClient - Application version is -1: true 
2025-04-21 14:22:56-721 [main] INFO  c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server 
2025-04-21 14:22:57-081 [main] INFO  c.netflix.discovery.DiscoveryClient - The response status is 200 
2025-04-21 14:22:57-085 [main] INFO  c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30 
2025-04-21 14:22:57-089 [main] INFO  c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4 
2025-04-21 14:22:57-091 [main] INFO  c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1745263377090 with initial instances count: 4 
2025-04-21 14:22:57-094 [main] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Registering application USERS-SERVICE-API with eureka with status UP 
2025-04-21 14:22:57-095 [main] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1745263377095, current=UP, previous=STARTING] 
2025-04-21 14:22:57-096 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USERS-SERVICE-API/users-service-api:9191: registering service... 
2025-04-21 14:22:57-153 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USERS-SERVICE-API/users-service-api:9191 - registration status: 204 
2025-04-21 14:22:57-174 [main] INFO  o.s.b.w.e.netty.NettyWebServer - Netty started on port 9191 (http) 
2025-04-21 14:22:57-176 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 9191 
2025-04-21 14:22:57-480 [main] INFO  c.y.u.s.a.UsersServiceApiApplication - Started UsersServiceApiApplication in 8.709 seconds (process running for 12.331) 
2025-04-21 14:23:11-036 [SpringApplicationShutdownHook] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application USERS-SERVICE-API with eureka with status DOWN 
2025-04-21 14:23:11-036 [SpringApplicationShutdownHook] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1745263391036, current=DOWN, previous=UP] 
2025-04-21 14:23:11-037 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USERS-SERVICE-API/users-service-api:9191: registering service... 
2025-04-21 14:23:11-041 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.netty.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete 
2025-04-21 14:23:11-046 [netty-shutdown] INFO  o.s.b.w.e.netty.GracefulShutdown - Graceful shutdown complete 
2025-04-21 14:23:11-051 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_USERS-SERVICE-API/users-service-api:9191 - registration status: 204 
2025-04-21 15:16:09-844 [main] INFO  c.y.w.s.a.WalletServiceApiApplication - Starting WalletServiceApiApplication using Java 17.0.12 with PID 21764 (C:\Users\mgarcsar\Documents\Bootcamp\etregables\Yanki\wallet-service-api\target\classes started by mgarcsar in C:\Users\mgarcsar\Documents\Bootcamp\etregables\Yanki) 
2025-04-21 15:16:09-847 [main] INFO  c.y.w.s.a.WalletServiceApiApplication - The following 1 profile is active: "local" 
2025-04-21 15:16:09-884 [main] INFO  o.s.c.c.c.ConfigServerConfigDataLoader - Fetching config from server at : http://localhost:8888 
2025-04-21 15:16:09-884 [main] INFO  o.s.c.c.c.ConfigServerConfigDataLoader - Located environment: name=wallet-service-api, profiles=[default], label=null, version=5948961345ff92c7a8feec89a952e9773d3de713, state= 
2025-04-21 15:16:09-884 [main] INFO  o.s.c.c.c.ConfigServerConfigDataLoader - Fetching config from server at : http://localhost:8888 
2025-04-21 15:16:09-884 [main] INFO  o.s.c.c.c.ConfigServerConfigDataLoader - Located environment: name=wallet-service-api, profiles=[local], label=null, version=5948961345ff92c7a8feec89a952e9773d3de713, state= 
2025-04-21 15:16:10-944 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Reactive MongoDB repositories in DEFAULT mode. 
2025-04-21 15:16:11-168 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 214 ms. Found 1 Reactive MongoDB repository interface. 
2025-04-21 15:16:11-331 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=ed38ae4b-402b-37f0-a5ae-ae487ce654cd 
2025-04-21 15:16:12-283 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|reactive-streams|spring-boot", "version": "5.2.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/17.0.12+8-LTS-286"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, transportSettings=NettyTransportSettings{eventLoopGroup=io.netty.channel.nio.NioEventLoopGroup@12723c5d, socketChannelClass=null, allocator=null, sslContext=null}, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@56a09a5c], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@775edae0, com.mongodb.Jep395RecordCodecProvider@26f480c6, com.mongodb.KotlinCodecProvider@2567c091]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@7747cc1b], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null} 
2025-04-21 15:16:12-426 [cluster-ClusterId{value='6806a78c7cb93b07d402baf4', description='null'}-localhost:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=65352200, minRoundTripTimeNanos=0} 
2025-04-21 15:16:13-242 [main] INFO  o.s.v.b.OptionalValidatorFactoryBean - Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFoundException: Unable to create a Configuration, because no Jakarta Bean Validation provider could be found. Add a provider like Hibernate Validator (RI) to your classpath. 
2025-04-21 15:16:14-515 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoints beneath base path '/actuator' 
2025-04-21 15:16:15-634 [main] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestTemplate. 
2025-04-21 15:16:15-690 [main] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath. 
2025-04-21 15:16:15-789 [main] INFO  o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING 
2025-04-21 15:16:15-819 [main] INFO  c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1 
2025-04-21 15:16:15-826 [main] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration 
2025-04-21 15:16:15-838 [main] INFO  c.netflix.discovery.DiscoveryClient - Disable delta property : false 
2025-04-21 15:16:15-839 [main] INFO  c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null 
2025-04-21 15:16:15-839 [main] INFO  c.netflix.discovery.DiscoveryClient - Force full registry fetch : false 
2025-04-21 15:16:15-839 [main] INFO  c.netflix.discovery.DiscoveryClient - Application is null : false 
2025-04-21 15:16:15-839 [main] INFO  c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true 
2025-04-21 15:16:15-839 [main] INFO  c.netflix.discovery.DiscoveryClient - Application version is -1: true 
2025-04-21 15:16:15-840 [main] INFO  c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server 
2025-04-21 15:16:16-227 [main] INFO  c.netflix.discovery.DiscoveryClient - The response status is 200 
2025-04-21 15:16:16-229 [main] INFO  c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30 
2025-04-21 15:16:16-231 [main] INFO  c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4 
2025-04-21 15:16:16-233 [main] INFO  c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1745266576233 with initial instances count: 3 
2025-04-21 15:16:16-236 [main] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Registering application WALLET-SERVICE-API with eureka with status UP 
2025-04-21 15:16:16-237 [main] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1745266576237, current=UP, previous=STARTING] 
2025-04-21 15:16:16-239 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_WALLET-SERVICE-API/wallet-service-api:9292: registering service... 
2025-04-21 15:16:16-297 [DiscoveryClient-InstanceInfoReplicator-%d] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_WALLET-SERVICE-API/wallet-service-api:9292 - registration status: 204 
2025-04-21 15:16:16-327 [main] INFO  o.s.b.w.e.netty.NettyWebServer - Netty started on port 9292 (http) 
2025-04-21 15:16:16-329 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 9292 
2025-04-21 15:16:16-815 [main] INFO  c.y.w.s.a.WalletServiceApiApplication - Started WalletServiceApiApplication in 11.962 seconds (process running for 13.522) 
2025-04-21 15:17:59-341 [reactor-http-nio-3] INFO  c.y.w.s.a.service.WalletServiceImpl - Subscribed to yanki wallet request 
